,Produto,Tipo Contrato,Data/Hora,MWm,MWh,Preço (R$),Cancelado
2785,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 15:31:54,5.0,3720.0,235.5,Não
2786,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 15:31:54,1.0,744.0,236.1,Não
2787,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 15:31:23,1.0,744.0,237.0,Não
2788,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 15:31:23,1.0,744.0,237.1,Não
2789,SE CON MEN DEZ/19 - Preço Fixo,Boleta,25/11/2019 15:27:06,1.0,744.0,238.0,Não
2790,SE CON MEN DEZ/19 - Preço Fixo,Boleta,25/11/2019 15:18:51,2.0,1488.0,238.0,Não
2791,SE CON MEN DEZ/19 - Preço Fixo,Boleta,25/11/2019 14:48:08,3.0,2232.0,238.0,Não
2792,SE CON MEN JAN/20 - Preço Fixo,Balcão,25/11/2019 14:45:13,1.0,744.0,214.0,Não
2793,SE CON MEN DEZ/19 - Preço Fixo,Boleta,25/11/2019 14:42:41,3.0,2232.0,240.0,Não
2794,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 14:41:46,1.0,744.0,238.0,Não
2795,SE CON MEN DEZ/19 - Preço Fixo,Boleta,25/11/2019 14:34:07,8.0,5952.0,239.0,Não
2796,SE CON MEN JAN/20 - Preço Fixo,Boleta,25/11/2019 14:23:31,2.0,1488.0,214.0,Não
2797,SE CON MEN JAN/20 - Preço Fixo,Balcão,25/11/2019 13:44:31,2.0,1488.0,213.5,Não
2798,SE CON MEN JAN/20 - Preço Fixo,Balcão,25/11/2019 13:44:20,2.0,1488.0,212.0,Não
2799,SE CON MEN JAN/20 - Preço Fixo,Balcão,25/11/2019 13:44:09,1.0,744.0,212.5,Não
2800,SE CON MEN JAN/20 - Preço Fixo,Balcão,25/11/2019 13:43:58,1.0,744.0,212.8,Não
2801,SE CON MEN JAN/20 - Preço Fixo,Balcão,25/11/2019 13:43:10,2.0,1488.0,212.8,Não
2802,SE CON MEN DEZ/19 - Preço Fixo,Boleta,25/11/2019 12:41:54,4.0,2976.0,240.5,Não
2803,SE CON MEN DEZ/19 - Preço Fixo,Boleta,25/11/2019 12:38:57,4.1,3050.4,240.0,Não
2804,SE CON MEN JAN/20 - Preço Fixo,Boleta,25/11/2019 12:38:51,1.0,744.0,213.0,Não
2805,SE CON MEN JAN/20 - Preço Fixo,Boleta,25/11/2019 12:33:11,2.0,1488.0,213.0,Não
2806,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 12:32:54,0.9,669.6,240.0,Não
2807,SE CON MEN DEZ/19 - Preço Fixo,Boleta,25/11/2019 12:17:19,1.0,744.0,239.0,Não
2808,SE CON MEN JAN/20 - Preço Fixo,Balcão,25/11/2019 12:10:03,1.0,744.0,213.0,Não
2809,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 12:01:45,1.0,744.0,239.0,Não
2810,SE CON MEN JAN/20 - Preço Fixo,Balcão,25/11/2019 11:42:59,2.0,1488.0,216.0,Não
2811,SE CON MEN JAN/20 - Preço Fixo,Balcão,25/11/2019 11:26:52,1.0,744.0,215.0,Não
2812,SE CON MEN JAN/20 - Preço Fixo,Balcão,25/11/2019 11:26:52,3.0,2232.0,215.0,Não
2813,SE CON MEN DEZ/19 - Preço Fixo,Boleta,25/11/2019 11:26:13,1.0,744.0,240.0,Não
2814,SE CON MEN JAN/20 - Preço Fixo,Boleta,25/11/2019 11:23:15,3.0,2232.0,213.0,Não
2815,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 11:19:40,3.0,2232.0,240.0,Não
2816,SE CON MEN JAN/20 - Preço Fixo,Boleta,25/11/2019 11:15:37,2.0,1488.0,214.0,Não
2817,SE CON MEN JAN/20 - Preço Fixo,Boleta,25/11/2019 11:15:10,3.0,2232.0,213.0,Não
2818,SE CON MEN DEZ/19 - Preço Fixo,Boleta,25/11/2019 11:11:01,2.6,1934.4,243.0,Não
2819,SE CON MEN JAN/20 - Preço Fixo,Boleta,25/11/2019 11:08:57,1.0,744.0,213.0,Não
2820,SE CON MEN DEZ/19 - Preço Fixo,Boleta,25/11/2019 11:00:29,1.0,744.0,239.0,Não
2821,SE CON MEN DEZ/19 - Preço Fixo,Boleta,25/11/2019 10:56:11,2.0,1488.0,239.0,Não
2822,SE CON MEN JAN/20 - Preço Fixo,Boleta,25/11/2019 10:56:02,1.0,744.0,215.5,Não
2823,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 10:55:16,1.0,744.0,240.0,Não
2824,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 10:50:41,2.0,1488.0,240.0,Não
2825,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 10:50:41,2.0,1488.0,240.0,Não
2826,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 10:50:41,1.0,744.0,240.5,Não
2827,SE CON MEN DEZ/19 - Preço Fixo,Boleta,25/11/2019 10:34:30,2.0,1488.0,242.0,Não
2828,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 10:32:37,1.0,744.0,244.0,Não
2829,SE CON MEN JAN/20 - Preço Fixo,Balcão,25/11/2019 10:08:49,1.0,744.0,213.0,Não
2830,SE CON MEN JAN/20 - Preço Fixo,Balcão,25/11/2019 10:07:24,2.0,1488.0,213.0,Não
2831,SE CON MEN DEZ/19 - Preço Fixo,Boleta,25/11/2019 09:55:58,5.0,3720.0,240.0,Não
2832,SE CON MEN JAN/20 - Preço Fixo,Boleta,25/11/2019 09:54:16,1.0,744.0,215.0,Não
2833,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 09:50:19,1.0,744.0,246.0,Não
2834,SE CON MEN DEZ/19 - Preço Fixo,Boleta,25/11/2019 09:43:17,2.0,1488.0,245.0,Não
2835,SE CON MEN DEZ/19 - Preço Fixo,Boleta,25/11/2019 09:40:41,2.0,1488.0,240.0,Não
2836,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 09:36:44,1.0,744.0,240.0,Não
2837,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 09:36:44,2.0,1488.0,242.0,Não
2838,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 09:36:44,1.0,744.0,243.0,Não
2839,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 09:22:43,1.0,744.0,245.0,Não
2840,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 09:21:10,1.0,744.0,246.0,Não
2841,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 09:19:07,1.0,744.0,245.0,Não
2842,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 09:11:57,2.0,1488.0,247.9,Não
2843,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 09:11:57,1.0,744.0,247.0,Não
2844,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 09:10:12,5.0,3720.0,245.0,Não
2845,SE CON MEN DEZ/19 - Preço Fixo,Balcão,25/11/2019 09:04:56,3.0,2232.0,242.0,Não
2846,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 17:57:57,0.9,669.6,253.75,Não
2847,SE CON MEN JAN/20 - Preço Fixo,Boleta,22/11/2019 17:54:47,3.0,2232.0,225.0,Não
2848,SE CON MEN JAN/20 - Preço Fixo,Boleta,22/11/2019 17:53:41,7.0,5208.0,225.0,Não
2849,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 17:38:31,0.1,74.4,250.0,Não
2850,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 17:03:27,1.0,744.0,249.0,Não
2851,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 16:58:41,0.3,223.2,248.0,Não
2852,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 16:58:26,0.7,520.8,248.0,Não
2853,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 16:51:24,1.2,892.8,248.0,Não
2854,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 16:45:49,0.8,595.2,248.0,Não
2855,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 16:42:57,1.0,744.0,248.0,Não
2856,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 16:42:44,0.2,148.8,250.0,Não
2857,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 16:41:57,0.8,595.2,250.0,Não
2858,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 16:41:46,1.0,744.0,251.5,Não
2859,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 16:41:40,2.0,1488.0,251.0,Não
2860,SE CON MEN DEZ/19 - Preço Fixo,Boleta,22/11/2019 15:36:18,2.3,1711.2,254.0,Não
2861,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 15:23:26,1.0,744.0,254.5,Não
2862,SE CON MEN DEZ/19 - Preço Fixo,Boleta,22/11/2019 15:18:37,3.0,2232.0,255.0,Não
2863,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 15:05:05,1.0,744.0,255.5,Não
2864,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 15:01:56,2.0,1488.0,254.5,Não
2865,SE CON MEN JAN/20 - Preço Fixo,Boleta,22/11/2019 15:01:24,2.0,1488.0,225.0,Não
2866,SE CON MEN JAN/20 - Preço Fixo,Balcão,22/11/2019 14:39:08,1.0,744.0,227.0,Não
2867,SE CON MEN DEZ/19 - Preço Fixo,Boleta,22/11/2019 14:33:10,1.0,744.0,255.0,Não
2868,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 14:22:05,1.0,744.0,256.0,Não
2869,SE CON MEN JAN/20 - Preço Fixo,Balcão,22/11/2019 14:15:01,2.0,1488.0,226.0,Não
2870,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 14:03:12,2.0,1488.0,256.0,Não
2871,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 13:49:29,2.0,1488.0,255.0,Não
2872,SE CON MEN DEZ/19 - Preço Fixo,Boleta,22/11/2019 13:48:18,3.9,2901.6,256.0,Não
2873,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 13:44:19,2.0,1488.0,254.5,Não
2874,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 13:43:24,1.7,1264.8,257.0,Não
2875,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 13:43:24,0.1,74.4,256.0,Não
2876,SE CON MEN JAN/20 - Preço Fixo,Balcão,22/11/2019 13:41:57,2.0,1488.0,224.0,Não
2877,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 13:35:58,1.0,744.0,256.0,Não
2878,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 13:35:58,2.0,1488.0,256.0,Não
2879,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 13:35:58,1.0,744.0,255.0,Não
2880,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 13:35:58,1.0,744.0,254.0,Não
2881,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 13:09:15,1.0,744.0,251.0,Não
2882,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 12:47:56,1.0,744.0,252.0,Não
2883,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 12:37:50,1.0,744.0,254.0,Não
2884,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 12:37:50,1.0,744.0,253.0,Não
2885,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 12:20:05,1.0,744.0,251.0,Não
2886,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 12:07:08,2.0,1488.0,249.0,Não
2887,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 12:04:24,1.0,744.0,252.0,Não
2888,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 12:04:16,1.0,744.0,249.5,Não
2889,SE CON MEN JAN/20 - Preço Fixo,Boleta,22/11/2019 11:40:48,5.0,3720.0,224.0,Não
2890,SE CON MEN DEZ/19 - Preço Fixo,Boleta,22/11/2019 11:31:32,1.4,1041.6,250.0,Não
2891,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 10:58:59,2.0,1488.0,250.0,Não
2892,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 10:57:58,5.0,3720.0,249.99,Não
2893,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 10:17:42,0.6,446.4,250.0,Não
2894,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 10:16:46,1.0,744.0,252.0,Não
2895,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 10:16:46,2.0,1488.0,252.0,Não
2896,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 10:16:33,1.0,744.0,250.0,Não
2897,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 10:16:20,1.4,1041.6,250.0,Não
2898,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 10:09:53,0.9,669.6,249.0,Não
2899,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 10:05:33,2.0,1488.0,248.5,Não
2900,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 10:04:52,2.0,1488.0,250.0,Não
2901,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 10:04:51,1.0,744.0,250.0,Não
2902,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 10:04:51,1.0,744.0,249.5,Não
2903,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 10:03:01,0.1,74.4,249.0,Não
2904,SE CON MEN JAN/20 - Preço Fixo,Balcão,22/11/2019 10:02:57,1.7,1264.8,224.0,Não
2905,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 10:02:40,1.0,744.0,248.5,Não
2906,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 10:02:09,1.0,744.0,250.0,Não
2907,SE CON MEN DEZ/19 - Preço Fixo,Balcão,22/11/2019 09:11:38,1.0,744.0,247.0,Não
2908,SE CON MEN JAN/20 - Preço Fixo,Balcão,21/11/2019 15:53:55,3.0,2232.0,220.0,Não
2909,SE CON MEN DEZ/19 - Preço Fixo,Boleta,21/11/2019 15:30:52,2.0,1488.0,245.0,Não
2910,SE CON MEN DEZ/19 - Preço Fixo,Balcão,21/11/2019 15:26:02,1.0,744.0,245.0,Não
2911,SE CON MEN JAN/20 - Preço Fixo,Boleta,21/11/2019 14:51:46,1.0,744.0,220.0,Não
2912,SE CON MEN DEZ/19 - Preço Fixo,Balcão,21/11/2019 14:07:05,3.0,2232.0,245.0,Não
2913,SE CON MEN DEZ/19 - Preço Fixo,Balcão,21/11/2019 10:56:07,1.0,744.0,245.0,Não
2914,SE CON MEN JAN/20 - Preço Fixo,Balcão,21/11/2019 10:48:54,0.7,520.8,220.0,Não
2915,SE CON MEN NOV/19 - Preço Fixo,Balcão,21/11/2019 10:45:28,1.0,720.0,313.0,Não
2916,SE CON MEN JAN/20 - Preço Fixo,Balcão,21/11/2019 10:38:28,2.0,1488.0,215.0,Sim
2917,SE CON MEN JAN/20 - Preço Fixo,Boleta,21/11/2019 10:36:08,2.0,1488.0,221.0,Não
2918,SE CON MEN DEZ/19 - Preço Fixo,Balcão,21/11/2019 10:33:27,1.0,744.0,246.0,Não
2919,SE CON MEN DEZ/19 - Preço Fixo,Balcão,21/11/2019 10:33:27,3.0,2232.0,245.0,Não
2920,SE CON MEN JAN/20 - Preço Fixo,Balcão,21/11/2019 10:32:17,1.0,744.0,220.0,Não
2921,SE CON MEN JAN/20 - Preço Fixo,Balcão,21/11/2019 10:27:25,2.0,1488.0,219.0,Não
2922,SE CON MEN JAN/20 - Preço Fixo,Balcão,21/11/2019 10:26:54,1.0,744.0,218.0,Não
2923,SE CON MEN DEZ/19 - Preço Fixo,Balcão,21/11/2019 10:26:11,1.0,744.0,242.0,Não
2924,SE CON MEN DEZ/19 - Preço Fixo,Balcão,21/11/2019 09:53:29,1.0,744.0,242.5,Não
2925,SE CON MEN JAN/20 - Preço Fixo,Boleta,21/11/2019 09:34:31,4.0,2976.0,218.0,Não
2926,SE CON MEN DEZ/19 - Preço Fixo,Balcão,21/11/2019 09:31:13,1.0,744.0,245.0,Não
2927,SE CON MEN DEZ/19 - Preço Fixo,Balcão,21/11/2019 09:31:13,1.0,744.0,244.5,Não
2928,SE CON MEN DEZ/19 - Preço Fixo,Balcão,20/11/2019 13:00:56,1.0,744.0,243.0,Não
2929,SE CON MEN DEZ/19 - Preço Fixo,Balcão,20/11/2019 13:00:56,1.0,744.0,243.5,Não
2930,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/11/2019 11:34:14,1.0,744.0,220.0,Não
2931,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/11/2019 09:24:38,2.0,1488.0,218.0,Não
2932,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/11/2019 18:11:55,1.0,744.0,239.25,Não
2933,SE CON MEN NOV/19 - Preço Fixo,Boleta,19/11/2019 18:07:58,1.0,720.0,312.0,Não
2934,SE CON MEN NOV/19 - Preço Fixo,Balcão,19/11/2019 17:59:53,1.0,720.0,312.0,Não
2935,SE CON MEN NOV/19 - Preço Fixo,Balcão,19/11/2019 17:59:53,2.0,1440.0,312.0,Não
2936,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 17:59:15,2.0,1488.0,241.0,Não
2937,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/11/2019 17:57:19,0.6,446.4,240.0,Não
2938,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/11/2019 17:50:26,3.7,2752.8,240.0,Não
2939,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 17:50:04,2.0,1488.0,240.0,Não
2940,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 17:45:29,2.0,1488.0,240.0,Não
2941,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 17:42:46,0.1,74.4,240.0,Não
2942,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 17:42:46,1.0,744.0,240.0,Não
2943,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 17:39:36,0.9,669.6,240.0,Não
2944,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 17:39:28,1.0,744.0,240.0,Não
2945,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 17:39:06,1.0,744.0,240.0,Não
2946,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 17:38:53,1.0,744.0,238.0,Não
2947,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 17:38:35,1.0,744.0,240.0,Não
2948,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 17:37:07,1.0,744.0,237.0,Não
2949,SE CON MEN NOV/19 - Preço Fixo,Boleta,19/11/2019 17:25:27,0.9,648.0,311.0,Não
2950,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 17:21:52,1.0,744.0,235.99,Não
2951,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 17:17:34,1.0,744.0,235.0,Não
2952,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 17:14:41,2.0,1488.0,234.1,Não
2953,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 17:12:54,5.0,3720.0,234.1,Não
2954,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 17:04:52,1.0,744.0,235.5,Não
2955,SE CON MEN NOV/19 - Preço Fixo,Balcão,19/11/2019 17:02:31,1.0,720.0,311.5,Não
2956,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 17:01:11,1.0,744.0,235.8,Não
2957,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 16:56:05,1.0,744.0,235.99,Não
2958,SE CON MEN JAN/20 - Preço Fixo,Boleta,19/11/2019 16:50:42,3.0,2232.0,217.0,Não
2959,SE CON MEN NOV/19 - Preço Fixo,Boleta,19/11/2019 16:36:55,1.0,720.0,311.0,Não
2960,SE CON MEN NOV/19 - Preço Fixo,Balcão,19/11/2019 16:33:26,1.0,720.0,311.0,Não
2961,SE CON MEN NOV/19 - Preço Fixo,Balcão,19/11/2019 16:32:30,1.0,720.0,311.0,Não
2962,SE CON MEN NOV/19 - Preço Fixo,Balcão,19/11/2019 16:32:30,1.0,720.0,311.0,Não
2963,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/11/2019 16:31:52,0.5,372.0,235.9,Não
2964,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 16:28:14,0.5,372.0,235.9,Não
2965,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/11/2019 16:03:21,2.0,1488.0,235.5,Não
2966,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/11/2019 15:58:06,2.0,1488.0,235.0,Não
2967,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/11/2019 15:56:40,5.0,3720.0,235.0,Não
2968,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/11/2019 15:24:28,5.0,3720.0,235.0,Não
2969,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 15:19:53,0.5,372.0,236.0,Não
2970,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 15:13:13,1.0,744.0,235.0,Não
2971,SE CON MEN NOV/19 - Preço Fixo,Balcão,19/11/2019 15:09:08,0.1,72.0,310.0,Não
2972,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/11/2019 15:04:27,2.0,1488.0,235.0,Não
2973,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/11/2019 15:01:51,5.0,3720.0,235.0,Não
2974,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/11/2019 14:46:06,1.05,781.2,234.5,Não
2975,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/11/2019 14:30:49,1.0,744.0,215.0,Não
2976,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/11/2019 14:30:37,3.5,2604.0,215.0,Não
2977,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 14:29:57,1.0,744.0,235.0,Não
2978,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 14:29:47,1.0,744.0,235.0,Não
2979,SE CON MEN NOV/19 - Preço Fixo,Boleta,19/11/2019 14:19:15,5.0,3600.0,310.0,Não
2980,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 13:57:44,1.0,744.0,237.5,Não
2981,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/11/2019 13:30:38,1.0,744.0,215.0,Não
2982,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 12:17:00,5.0,3720.0,237.0,Não
2983,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 12:17:00,3.0,2232.0,237.0,Não
2984,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 12:17:00,2.0,1488.0,236.0,Não
2985,SE CON MEN NOV/19 - Preço Fixo,Balcão,19/11/2019 12:05:01,0.7,504.0,308.8,Não
2986,SE CON MEN NOV/19 - Preço Fixo,Balcão,19/11/2019 12:04:36,3.3,2376.0,309.1,Não
2987,SE CON MEN NOV/19 - Preço Fixo,Balcão,19/11/2019 12:04:36,5.0,3600.0,309.5,Não
2988,SE CON MEN NOV/19 - Preço Fixo,Balcão,19/11/2019 12:04:36,5.0,3600.0,309.51,Não
2989,SE CON MEN NOV/19 - Preço Fixo,Balcão,19/11/2019 12:01:23,1.0,720.0,309.7,Não
2990,SE CON MEN NOV/19 - Preço Fixo,Balcão,19/11/2019 12:01:23,0.7,504.0,310.0,Não
2991,SE CON MEN JAN/20 - Preço Fixo,Boleta,19/11/2019 11:53:45,5.0,3720.0,215.0,Não
2992,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/11/2019 11:52:21,1.0,744.0,230.0,Não
2993,SE CON MEN JAN/20 - Preço Fixo,Boleta,19/11/2019 11:44:59,1.0,744.0,214.0,Não
2994,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 11:39:24,0.4,297.6,232.0,Não
2995,SE CON MEN NOV/19 - Preço Fixo,Balcão,19/11/2019 11:38:05,1.0,720.0,310.0,Não
2996,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 11:34:28,1.0,744.0,232.0,Não
2997,SE CON MEN NOV/19 - Preço Fixo,Boleta,19/11/2019 11:27:56,20.0,14400.0,310.6,Não
2998,SE CON MEN NOV/19 - Preço Fixo,Boleta,19/11/2019 11:26:14,20.0,14400.0,310.6,Não
2999,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/11/2019 11:21:55,3.0,2232.0,229.0,Não
3000,SE CON MEN NOV/20 - Preço Fixo,Boleta,19/11/2019 11:13:48,3.0,2160.0,200.0,Não
3001,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 11:09:34,2.1,1562.4,230.5,Não
3002,SE CON MEN SET/20 - Preço Fixo,Boleta,19/11/2019 11:12:17,3.0,2160.0,214.0,Não
3003,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/11/2019 11:08:17,1.0,744.0,232.0,Não
3004,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 10:55:33,0.9,669.6,230.5,Não
3005,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 10:55:13,0.9,669.6,229.0,Não
3006,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 10:55:07,2.0,1488.0,231.0,Não
3007,SE CON MEN JAN/20 - Preço Fixo,Boleta,19/11/2019 10:51:06,3.5,2604.0,213.0,Não
3008,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 10:39:54,0.4,297.6,228.0,Não
3009,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/11/2019 10:39:42,1.0,744.0,230.0,Não
3010,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/11/2019 10:39:10,1.0,744.0,212.0,Não
3011,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 10:19:46,0.6,446.4,228.0,Não
3012,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 10:19:21,1.0,744.0,230.0,Não
3013,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 10:18:57,0.4,297.6,228.0,Não
3014,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/11/2019 10:18:46,1.0,744.0,230.0,Não
3015,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 10:17:24,1.0,744.0,229.0,Não
3016,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/11/2019 10:13:27,1.0,744.0,228.15,Não
3017,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/11/2019 10:13:16,1.0,744.0,230.0,Não
3018,SE CON MEN NOV/19 - Preço Fixo,Balcão,19/11/2019 10:12:34,1.0,720.0,311.0,Não
3019,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 10:09:21,1.0,744.0,228.01,Não
3020,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/11/2019 10:08:50,2.0,1488.0,228.15,Não
