,Produto,Tipo Contrato,Data/Hora,MWm,MWh,Preço (R$),Cancelado
750,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,11/11/2019 16:52:37,4.0,8736.0,190.5,Sim
751,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 16:47:07,2.0,4368.0,226.0,Não
752,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,11/11/2019 16:38:43,1.0,2184.0,224.5,Não
753,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,11/11/2019 16:38:24,1.0,2184.0,190.5,Não
754,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 16:26:49,2.45,5350.8,226.0,Não
755,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 15:40:09,2.45,5350.8,225.0,Não
756,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,11/11/2019 15:28:34,3.0,6552.0,187.0,Não
757,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 15:26:27,1.0,2184.0,227.5,Não
758,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 15:23:42,2.0,4368.0,226.0,Não
759,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,11/11/2019 15:21:42,1.0,2184.0,192.0,Não
760,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,11/11/2019 15:19:20,2.0,4368.0,193.0,Não
761,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,11/11/2019 15:14:57,3.0,6552.0,188.0,Não
762,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,11/11/2019 15:13:49,2.0,4368.0,195.0,Não
763,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 15:13:25,4.0,8736.0,227.0,Não
764,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 15:12:01,1.0,2184.0,224.5,Não
765,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,11/11/2019 15:03:52,1.0,2184.0,225.0,Não
766,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 14:52:15,5.0,10920.0,225.0,Não
767,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,11/11/2019 14:52:08,0.5,1092.0,225.0,Não
768,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,11/11/2019 14:51:25,5.0,10920.0,190.0,Não
769,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,11/11/2019 14:51:00,2.0,4368.0,194.0,Não
770,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 14:48:46,2.0,4368.0,225.0,Não
771,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,11/11/2019 14:47:01,0.5,1092.0,225.0,Não
772,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 14:45:26,1.0,2184.0,224.0,Não
773,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,11/11/2019 14:45:26,3.0,6552.0,224.99,Não
774,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 14:27:00,1.0,2184.0,225.0,Não
775,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 14:25:37,2.0,4368.0,225.0,Não
776,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 12:04:53,2.0,4368.0,223.0,Não
777,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,11/11/2019 11:47:29,2.0,4368.0,185.0,Não
778,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,11/11/2019 11:40:17,2.0,4368.0,186.0,Não
779,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 10:44:54,3.0,6552.0,225.0,Não
780,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 10:39:33,1.0,2184.0,225.0,Não
781,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,11/11/2019 10:35:42,1.0,2184.0,225.0,Não
782,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,11/11/2019 10:35:28,1.0,2184.0,225.0,Não
783,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,11/11/2019 09:52:08,1.0,2184.0,220.0,Não
784,SE CON TRI NOV/19 JAN/20 - Preço Fixo,Boleta,08/11/2019 16:03:11,10.0,22080.0,240.0,Não
785,SE CON TRI NOV/19 JAN/20 - Preço Fixo,Boleta,08/11/2019 16:01:54,10.0,22080.0,240.0,Não
786,SE CON TRI NOV/19 JAN/20 - Preço Fixo,Boleta,08/11/2019 15:54:26,10.0,22080.0,240.0,Não
787,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,08/11/2019 15:31:42,1.0,2184.0,208.0,Não
788,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,08/11/2019 15:15:36,1.0,2184.0,208.0,Não
789,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,08/11/2019 14:50:28,0.9,1965.6,209.0,Não
790,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,08/11/2019 14:44:47,1.0,2184.0,209.0,Não
791,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,08/11/2019 14:44:39,1.0,2184.0,208.5,Não
792,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,08/11/2019 14:44:29,0.1,218.4,209.0,Não
793,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,08/11/2019 14:23:15,7.0,15288.0,177.0,Não
794,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,08/11/2019 11:13:59,4.0,8736.0,205.0,Não
795,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,08/11/2019 11:08:29,5.0,10920.0,205.0,Não
796,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,08/11/2019 11:02:29,0.3,655.2,204.0,Não
797,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,08/11/2019 11:02:07,1.4,3057.6,203.0,Não
798,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,08/11/2019 11:01:58,0.1,218.4,203.0,Não
799,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,08/11/2019 09:18:34,1.0,2184.0,203.0,Não
800,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,07/11/2019 14:42:38,2.4,5241.6,206.5,Não
801,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,07/11/2019 10:54:42,1.0,2184.0,205.0,Não
802,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,07/11/2019 10:22:53,2.0,4368.0,206.0,Não
803,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,07/11/2019 10:22:53,1.0,2184.0,205.0,Não
804,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,06/11/2019 18:08:28,2.0,4368.0,198.0,Não
805,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,06/11/2019 18:05:37,1.0,2184.0,199.0,Não
806,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,06/11/2019 17:56:37,1.16,2526.888,199.0,Não
807,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,06/11/2019 17:42:19,1.0,2184.0,198.0,Não
808,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,06/11/2019 17:17:16,2.0,4368.0,198.0,Não
809,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,06/11/2019 15:39:49,1.0,2184.0,199.0,Não
810,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,06/11/2019 15:05:07,2.0,4368.0,196.0,Não
811,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,06/11/2019 15:04:42,1.0,2184.0,196.5,Não
812,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,06/11/2019 11:12:36,1.0,2184.0,197.0,Não
813,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,06/11/2019 10:49:37,2.0,4368.0,195.0,Não
814,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,06/11/2019 10:31:52,1.0,2184.0,197.0,Não
815,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,06/11/2019 10:31:52,2.0,4368.0,196.0,Não
816,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,05/11/2019 17:40:51,1.0,2184.0,194.0,Não
817,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,05/11/2019 17:40:51,1.0,2184.0,193.5,Não
818,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,05/11/2019 16:43:01,1.0,2184.0,193.0,Não
819,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,05/11/2019 16:02:39,1.0,2184.0,173.0,Não
820,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,05/11/2019 16:02:29,1.0,2184.0,193.0,Não
821,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,05/11/2019 14:50:24,2.0,4368.0,189.5,Não
822,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,05/11/2019 13:01:35,0.3,655.2,195.0,Não
823,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,05/11/2019 11:16:55,2.0,4368.0,188.0,Não
824,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 17:29:35,5.0,10920.0,188.0,Não
825,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 17:28:04,5.0,10920.0,188.5,Não
826,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 17:03:34,2.0,4368.0,189.0,Não
827,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 16:59:56,1.0,2184.0,188.0,Não
828,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 16:59:23,2.0,4368.0,188.0,Não
829,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/11/2019 16:57:42,1.0,2184.0,188.0,Não
830,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/11/2019 16:54:42,1.0,2184.0,189.0,Não
831,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,04/11/2019 15:48:30,2.3,5023.2,179.0,Não
832,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,04/11/2019 15:44:46,2.0,4368.0,176.0,Não
833,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 15:23:50,2.0,4368.0,190.0,Não
834,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 15:09:34,5.0,10920.0,188.0,Não
835,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/11/2019 14:57:26,0.4,873.6,190.0,Não
836,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/11/2019 14:55:26,4.0,8736.0,188.0,Não
837,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/11/2019 14:54:49,1.0,2184.0,190.0,Não
838,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/11/2019 14:54:09,0.6,1310.4,190.0,Não
839,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 14:06:16,1.0,2184.0,190.0,Não
840,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/11/2019 13:25:52,1.0,2184.0,188.0,Não
841,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/11/2019 12:36:07,1.0,2184.0,189.0,Não
842,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 12:06:33,1.5,3276.0,189.0,Não
843,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/11/2019 11:58:48,1.5,3276.0,189.0,Não
844,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 11:39:18,3.0,6552.0,189.0,Não
845,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 11:34:20,2.0,4368.0,190.0,Não
846,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 11:38:14,5.0,10920.0,190.0,Não
847,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 11:04:19,2.0,4368.0,188.0,Não
848,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 10:57:30,1.0,2184.0,188.0,Não
849,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 10:53:27,3.0,6552.0,188.0,Não
850,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 10:41:23,5.0,10920.0,188.0,Não
851,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,04/11/2019 10:35:31,3.0,6552.0,170.0,Não
852,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 10:34:54,3.0,6552.0,187.0,Não
853,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 10:20:36,3.0,6552.0,189.0,Não
854,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 10:12:17,2.0,4368.0,188.0,Não
855,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 10:10:46,1.0,2184.0,188.5,Não
856,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/11/2019 10:05:41,2.0,4368.0,188.0,Não
857,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/11/2019 09:55:01,1.0,2184.0,188.0,Não
858,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,04/11/2019 09:41:28,1.0,2184.0,179.0,Não
859,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/11/2019 09:34:06,1.0,2184.0,188.0,Não
860,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/11/2019 09:33:50,1.0,2184.0,189.0,Não
861,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/11/2019 09:33:14,1.0,2184.0,190.0,Não
862,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/11/2019 09:33:14,1.0,2184.0,190.0,Não
863,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/11/2019 09:05:28,5.0,10920.0,190.0,Não
864,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,01/11/2019 18:01:03,1.0,2184.0,179.0,Não
865,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,01/11/2019 17:52:40,1.1,2402.4,197.0,Não
866,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,01/11/2019 17:50:06,0.9,1965.6,197.0,Não
867,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,01/11/2019 17:17:19,1.0,2184.0,202.0,Não
868,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,01/11/2019 16:43:31,1.0,2184.0,200.0,Não
869,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,01/11/2019 15:02:31,1.0,2184.0,199.0,Não
870,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,01/11/2019 14:56:33,1.0,2184.0,200.0,Não
871,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,01/11/2019 14:56:30,1.0,2184.0,199.0,Não
872,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,01/11/2019 14:55:29,1.0,2184.0,205.0,Não
873,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,01/11/2019 14:52:52,1.0,2184.0,200.0,Não
874,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,01/11/2019 14:45:17,0.9,1965.6,200.0,Não
875,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,01/11/2019 14:45:11,1.1,2402.4,200.0,Não
876,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,01/11/2019 14:45:01,1.0,2184.0,200.0,Não
877,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,01/11/2019 14:44:27,1.0,2184.0,201.0,Não
878,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,01/11/2019 14:43:49,1.0,2184.0,202.0,Não
879,SE CON TRI NOV/19 JAN/20 - Preço Fixo,Boleta,01/11/2019 11:50:06,10.0,22080.0,239.0,Não
880,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,01/11/2019 11:19:45,3.0,6552.0,203.0,Não
